timestamps,values
2018/12/08 22:24:00,6.234466666666667
2018/12/08 22:27:00,5.88
2018/12/08 22:30:00,4.773833333333333
2018/12/08 22:33:00,6.428366666666666
2018/12/08 22:36:00,6.274466666666666
2018/12/08 22:39:00,4.872733333333334
2018/12/08 22:42:00,8.1611
2018/12/08 22:45:00,5.272766666666667
2018/12/08 22:48:00,4.8055666666666665
2018/12/08 22:51:00,8.421666666666667
2018/12/08 22:54:00,4.799300000000001
2018/12/08 22:57:00,4.657233333333333
2018/12/08 23:00:00,5.1127666666666665
2018/12/08 23:03:00,5.1758
2018/12/08 23:06:00,7.961500000000001
2018/12/08 23:09:00,5.2911
2018/12/08 23:12:00,4.8449
2018/12/08 23:15:00,8.805566666666666
2018/12/08 23:18:00,4.706933333333333
2018/12/08 23:21:00,6.062
2018/12/08 23:24:00,6.863933333333333
2018/12/08 23:27:00,4.267733333333333
2018/12/08 23:30:00,7.9821333333333335
2018/12/08 23:33:00,5.072433333333334
2018/12/08 23:36:00,5.446566666666667
2018/12/08 23:39:00,8.338666666666667
2018/12/08 23:42:00,5.264433333333333
2018/12/08 23:45:00,6.287733333333333
2018/12/08 23:48:00,6.8678
2018/12/08 23:51:00,4.726633333333333
2018/12/08 23:54:00,8.107866666666666
2018/12/08 23:57:00,5.2256
2018/12/09 00:00:00,4.890633333333334
2018/12/09 00:03:00,4.281633333333334
2018/12/09 00:06:00,8.3522
2018/12/09 00:09:00,4.733333333333333
2018/12/09 00:12:00,7.6115666666666675
2018/12/09 00:15:00,6.393866666666667
2018/12/09 00:18:00,4.859633333333334
2018/12/09 00:21:00,7.9753
2018/12/09 00:24:00,4.801233333333333
2018/12/09 00:27:00,6.425999999999999
2018/12/09 00:30:00,6.159400000000001
2018/12/09 00:33:00,4.343766666666666
2018/12/09 00:36:00,8.304433333333334
2018/12/09 00:39:00,4.770333333333333
2018/12/09 00:42:00,6.704866666666668
2018/12/09 00:45:00,6.533633333333333
2018/12/09 00:48:00,5.151766666666666
2018/12/09 00:51:00,7.251533333333334
2018/12/09 00:54:00,5.8790000000000004
2018/12/09 00:57:00,5.2998666666666665
2018/12/09 01:00:00,5.1917
2018/12/09 01:03:00,4.896066666666667
2018/12/09 01:06:00,7.8175333333333334
2018/12/09 01:09:00,4.961
2018/12/09 01:12:00,7.023333333333333
2018/12/09 01:15:00,6.177766666666666
2018/12/09 01:18:00,4.667233333333333
2018/12/09 01:21:00,8.413366666666667
2018/12/09 01:24:00,4.493333333333333
2018/12/09 01:27:00,4.9311
2018/12/09 01:30:00,7.965
2018/12/09 01:33:00,4.457766666666667
2018/12/09 01:36:00,6.918333333333334
2018/12/09 01:39:00,6.0839
2018/12/09 01:42:00,5.056100000000001
2018/12/09 01:45:00,8.098333333333334
2018/12/09 01:48:00,5.585033333333333
2018/12/09 01:51:00,4.684433333333334
2018/12/09 01:54:00,8.2128
2018/12/09 01:57:00,4.4878
2018/12/09 02:00:00,1.5005333333333333
2018/12/09 02:03:00,5.145
2018/12/09 02:06:00,5.327233333333333
2018/12/09 02:09:00,7.420566666666666
2018/12/09 02:12:00,4.955533333333333
2018/12/09 02:15:00,4.843333333333333
2018/12/09 02:18:00,8.028866666666667
2018/12/09 02:21:00,4.959433333333333
2018/12/09 02:24:00,8.0689
2018/12/09 02:27:00,4.9039
2018/12/09 02:30:00,5.084966666666666
2018/12/09 02:33:00,7.591666666666666
2018/12/09 02:36:00,4.7500333333333336
2018/12/09 02:39:00,5.2172
2018/12/09 02:42:00,8.1011
2018/12/09 02:45:00,4.694466666666666
2018/12/09 02:48:00,7.7672333333333325
2018/12/09 02:51:00,4.670533333333333
2018/12/09 02:54:00,5.005
2018/12/09 02:57:00,4.569966666666667
2018/12/09 03:00:00,5.0122333333333335
2018/12/09 03:03:00,1.7394333333333334
2018/12/09 03:06:00,1.5972333333333333
2018/12/09 03:09:00,1.6328000000000003
2018/12/09 03:12:00,1.6005666666666667
2018/12/09 03:15:00,1.4855666666666665
2018/12/09 03:18:00,1.6449999999999998
2018/12/09 03:21:00,1.4594666666666667
2018/12/09 03:24:00,1.5366666666666668
2018/12/09 03:27:00,1.4766333333333332
2018/12/09 03:30:00,1.4905666666666668
2018/12/09 03:33:00,1.650566666666667
2018/12/09 03:36:00,1.5477666666666667
2018/12/09 03:39:00,1.5505666666666666
2018/12/09 03:42:00,1.545
2018/12/09 03:45:00,1.5394333333333332
2018/12/09 03:48:00,1.7544333333333333
2018/12/09 03:51:00,1.6177666666666666
2018/12/09 03:54:00,1.58
2018/12/09 03:57:00,1.59
2018/12/09 04:00:00,1.8983333333333334
2018/12/09 04:03:00,1.7755333333333334
2018/12/09 04:06:00,1.705
2018/12/09 04:09:00,1.5788666666666666
2018/12/09 04:12:00,1.5889
2018/12/09 04:15:00,1.53
2018/12/09 04:18:00,1.6822333333333335
2018/12/09 04:21:00,1.505
2018/12/09 04:24:00,1.5199999999999998
2018/12/09 04:27:00,1.5566333333333333
2018/12/09 04:30:00,1.5311000000000001
2018/12/09 04:33:00,1.6621999999999997
2018/12/09 04:36:00,1.4972333333333332
2018/12/09 04:39:00,1.5489
2018/12/09 04:42:00,1.5111
2018/12/09 04:45:00,1.4655666666666667
2018/12/09 04:48:00,1.6138666666666666
2018/12/09 04:51:00,1.5538999999999998
2018/12/09 04:54:00,1.5172333333333334
2018/12/09 04:57:00,1.5972333333333333
2018/12/09 05:00:00,1.4611333333333334
2018/12/09 05:03:00,1.7544333333333333
2018/12/09 05:06:00,1.6999666666666666
2018/12/09 05:09:00,1.5589000000000002
2018/12/09 05:12:00,1.5416666666666667
2018/12/09 05:15:00,1.7827666666666666
2018/12/09 05:18:00,1.5777666666666665
2018/12/09 05:21:00,1.5833333333333333
2018/12/09 05:24:00,1.4933333333333334
2018/12/09 05:27:00,1.5055333333333334
2018/12/09 05:30:00,1.6322333333333334
2018/12/09 05:33:00,1.6616666666666664
2018/12/09 05:36:00,1.6205333333333334
2018/12/09 05:39:00,1.5405333333333333
2018/12/09 05:42:00,1.489466666666667
2018/12/09 05:45:00,1.4555666666666667
2018/12/09 05:48:00,1.6027666666666667
2018/12/09 05:51:00,1.5494333333333332
2018/12/09 05:54:00,1.4866333333333335
2018/12/09 05:57:00,1.5572333333333332
2018/12/09 06:00:00,1.4661333333333333
2018/12/09 06:03:00,1.79
2018/12/09 06:06:00,1.7355333333333334
2018/12/09 06:09:00,1.5805333333333333
2018/12/09 06:12:00,1.5555666666666665
2018/12/09 06:15:00,1.4416666666666667
2018/12/09 06:18:00,1.6616666666666664
2018/12/09 06:21:00,1.5672333333333335
2018/12/09 06:24:00,1.5022
2018/12/09 06:27:00,1.9394333333333336
2018/12/09 06:30:00,1.5117
2018/12/09 06:33:00,1.6461
2018/12/09 06:36:00,1.5472
2018/12/09 06:39:00,1.4972333333333332
2018/12/09 06:42:00,1.6105666666666665
2018/12/09 06:45:00,1.4844333333333333
2018/12/09 06:48:00,1.6228
2018/12/09 06:51:00,1.5811333333333335
2018/12/09 06:54:00,1.5538999999999998
2018/12/09 06:57:00,1.5516666666666667
2018/12/09 07:00:00,1.5422
2018/12/09 07:03:00,1.7489
2018/12/09 07:06:00,1.7222333333333335
2018/12/09 07:09:00,1.6077666666666666
2018/12/09 07:12:00,1.5488
2018/12/09 07:15:00,1.4948666666666668
2018/12/09 07:18:00,1.5916666666666668
2018/12/09 07:21:00,1.5728
2018/12/09 07:24:00,1.6561000000000001
2018/12/09 07:27:00,1.5688666666666666
2018/12/09 07:30:00,1.5272333333333332
2018/12/09 07:33:00,1.6494333333333333
2018/12/09 07:36:00,1.5338666666666667
2018/12/09 07:39:00,1.8177666666666665
2018/12/09 07:42:00,1.5644666666666665
2018/12/09 07:45:00,1.4461333333333333
2018/12/09 07:48:00,1.6255666666666668
2018/12/09 07:51:00,1.5255666666666665
2018/12/09 07:54:00,1.8099999999999998
2018/12/09 07:57:00,4.639466666666666
2018/12/09 08:00:00,1.5589000000000002
2018/12/09 08:03:00,1.6438999999999997
2018/12/09 08:06:00,1.6499999999999997
2018/12/09 08:09:00,1.4383333333333332
2018/12/09 08:12:00,1.4761
2018/12/09 08:15:00,1.4733333333333334
2018/12/09 08:18:00,1.5094666666666665
2018/12/09 08:21:00,1.4566666666666668
2018/12/09 08:24:00,1.58
2018/12/09 08:27:00,1.5005333333333333
2018/12/09 08:30:00,1.4216666666666669
2018/12/09 08:33:00,1.4961000000000002
2018/12/09 08:36:00,1.7266666666666666
2018/12/09 08:39:00,1.4572
2018/12/09 08:42:00,1.4983333333333333
2018/12/09 08:45:00,1.4766666666666666
2018/12/09 08:48:00,1.5083333333333335
2018/12/09 08:51:00,1.4516666666666669
2018/12/09 08:54:00,1.5672333333333335
2018/12/09 08:57:00,1.6133333333333333
2018/12/09 09:00:00,1.6499666666666666
2018/12/09 09:03:00,1.6727999999999998
2018/12/09 09:06:00,1.4694666666666667
2018/12/09 09:09:00,1.5122333333333333
2018/12/09 09:12:00,1.5016666666666667
2018/12/09 09:15:00,1.3995333333333333
2018/12/09 09:18:00,1.54
2018/12/09 09:21:00,1.4772333333333334
2018/12/09 09:24:00,1.4322333333333332
2018/12/09 09:27:00,1.5905666666666667
2018/12/09 09:30:00,1.4761
2018/12/09 09:33:00,1.6227666666666665
2018/12/09 09:36:00,1.4688999999999999
2018/12/09 09:39:00,1.4994666666666667
2018/12/09 09:42:00,1.4877666666666667
2018/12/09 09:45:00,1.4255333333333333
2018/12/09 09:48:00,1.5383333333333333
2018/12/09 09:51:00,1.5077666666666667
2018/12/09 09:54:00,1.5255
2018/12/09 09:57:00,1.6322333333333334
2018/12/09 10:00:00,1.5044666666666666
2018/12/09 10:03:00,1.9544333333333332
2018/12/09 10:06:00,1.5794333333333335
2018/12/09 10:09:00,1.5689
2018/12/09 10:12:00,1.5355333333333334
2018/12/09 10:15:00,1.5039
2018/12/09 10:18:00,1.5155333333333332
2018/12/09 10:21:00,1.5222333333333333
2018/12/09 10:24:00,1.4827666666666666
2018/12/09 10:27:00,1.5466666666666669
2018/12/09 10:30:00,1.474433333333333
2018/12/09 10:33:00,1.5572333333333332
2018/12/09 10:36:00,1.4822333333333333
2018/12/09 10:39:00,1.5144333333333335
2018/12/09 10:42:00,1.5288666666666666
2018/12/09 10:45:00,1.4322333333333332
2018/12/09 10:48:00,1.5316666666666665
2018/12/09 10:51:00,1.515
2018/12/09 10:54:00,1.4828
2018/12/09 10:57:00,1.6311333333333333
2018/12/09 11:00:00,1.53
2018/12/09 11:03:00,1.6634
2018/12/09 11:06:00,1.5438999999999998
2018/12/09 11:09:00,1.5577666666666667
2018/12/09 11:12:00,1.5622333333333334
2018/12/09 11:15:00,1.4622333333333335
2018/12/09 11:18:00,1.5111
2018/12/09 11:21:00,1.4344333333333334
2018/12/09 11:24:00,1.4405333333333334
2018/12/09 11:27:00,1.4761
2018/12/09 11:30:00,1.8088666666666666
2018/12/09 11:33:00,1.5277666666666665
2018/12/09 11:36:00,1.4872333333333334
2018/12/09 11:39:00,1.4255666666666666
2018/12/09 11:42:00,1.5010999999999999
2018/12/09 11:45:00,1.4249999999999998
2018/12/09 11:48:00,1.4911
2018/12/09 11:51:00,1.4455666666666669
2018/12/09 11:54:00,1.485
2018/12/09 11:57:00,1.5805333333333333
2018/12/09 12:00:00,1.6016333333333332
2018/12/09 12:03:00,1.6166999999999998
2018/12/09 12:06:00,1.5666666666666667
2018/12/09 12:09:00,1.5977666666666668
2018/12/09 12:12:00,1.5122333333333333
2018/12/09 12:15:00,1.4616666666666667
2018/12/09 12:18:00,1.5361
2018/12/09 12:21:00,1.4327666666666665
2018/12/09 12:24:00,1.4633333333333336
2018/12/09 12:27:00,1.4789
2018/12/09 12:30:00,1.5688666666666666
2018/12/09 12:33:00,1.6027666666666667
2018/12/09 12:36:00,1.4850333333333332
2018/12/09 12:39:00,1.5100333333333333
2018/12/09 12:42:00,1.5088666666666668
2018/12/09 12:45:00,1.4327666666666667
2018/12/09 12:48:00,1.51
2018/12/09 12:51:00,1.4649999999999999
2018/12/09 12:54:00,1.4765
2018/12/09 12:57:00,1.8288666666666666
2018/12/09 13:00:00,1.6661000000000001
2018/12/09 13:03:00,1.6694333333333333
2018/12/09 13:06:00,1.4872333333333334
2018/12/09 13:09:00,1.4955666666666667
2018/12/09 13:12:00,1.4138666666666666
2018/12/09 13:15:00,1.3616666666666666
2018/12/09 13:18:00,1.4299999999999997
2018/12/09 13:21:00,1.4117
2018/12/09 13:24:00,1.367233333333333
2018/12/09 13:27:00,1.4061000000000001
2018/12/09 13:30:00,1.5666666666666667
2018/12/09 13:33:00,1.6344666666666665
2018/12/09 13:36:00,1.3777666666666668
2018/12/09 13:39:00,1.3916666666666668
2018/12/09 13:42:00,1.4161333333333335
2018/12/09 13:45:00,1.3588666666666667
2018/12/09 13:48:00,1.3955333333333335
2018/12/09 13:51:00,1.4122333333333332
2018/12/09 13:54:00,1.3944333333333334
2018/12/09 13:57:00,1.3950000000000002
2018/12/09 14:00:00,1.4255666666666666
2018/12/09 14:03:00,6.031666666666666
2018/12/09 14:06:00,6.019466666666666
2018/12/09 14:09:00,2.1027666666666667
2018/12/09 14:12:00,2.0499666666666667
2018/12/09 14:15:00,2.5255666666666667
2018/12/09 14:18:00,2.949966666666666
2018/12/09 14:21:00,2.4744333333333333
2018/12/09 14:24:00,2.2583333333333333
2018/12/09 14:27:00,7.093333333333334
2018/12/09 14:30:00,6.935566666666667
2018/12/09 14:33:00,12.8498
2018/12/09 14:36:00,6.718333333333334
2018/12/09 14:39:00,7.043333333333333
2018/12/09 14:42:00,6.262833333333333
2018/12/09 14:45:00,6.418333333333334
2018/12/09 14:48:00,6.5211
2018/12/09 14:51:00,6.8732999999999995
2018/12/09 14:54:00,7.0178666666666665
2018/12/09 14:57:00,8.657200000000001
2018/12/09 15:00:00,8.737166666666667
2018/12/09 15:03:00,6.699433333333334
2018/12/09 15:06:00,8.875
2018/12/09 15:09:00,11.769433333333334
2018/12/09 15:12:00,7.760000000000001
2018/12/09 15:15:00,7.0539
2018/12/09 15:18:00,6.885533333333332
2018/12/09 15:21:00,7.2839
2018/12/09 15:24:00,9.153233333333333
2018/12/09 15:27:00,11.199466666666666
2018/12/09 15:30:00,9.504933333333334
2018/12/09 15:33:00,7.736666666666667
2018/12/09 15:36:00,7.432766666666667
2018/12/09 15:39:00,7.595600000000001
2018/12/09 15:42:00,7.052466666666667
2018/12/09 15:45:00,7.0302
2018/12/09 15:48:00,8.1372
2018/12/09 15:51:00,9.370533333333332
2018/12/09 15:54:00,6.918333333333334
2018/12/09 15:57:00,7.190566666666668
2018/12/09 16:00:00,6.6072
2018/12/09 16:03:00,6.84
2018/12/09 16:06:00,11.984533333333333
2018/12/09 16:09:00,1.5511333333333335
2018/12/09 16:12:00,1.7822333333333333
2018/12/09 16:15:00,1.6791
2018/12/09 16:18:00,1.9881
2018/12/09 16:21:00,2.4285666666666668
2018/12/09 16:24:00,1.4211
2018/12/09 16:27:00,1.3839666666666666
2018/12/09 16:30:00,1.4517
2018/12/09 16:33:00,1.5244333333333333
2018/12/09 16:36:00,1.5405333333333333
2018/12/09 16:39:00,1.4533333333333334
2018/12/09 16:42:00,1.4755666666666667
2018/12/09 16:45:00,1.4444333333333332
2018/12/09 16:48:00,1.4575333333333333
2018/12/09 16:51:00,1.5061999999999998
2018/12/09 16:54:00,1.4065999999999999
2018/12/09 16:57:00,1.4344999999999999
2018/12/09 17:00:00,1.4065999999999999
2018/12/09 17:03:00,1.4418666666666669
2018/12/09 17:06:00,1.4244333333333332
2018/12/09 17:09:00,1.6033333333333335
2018/12/09 17:12:00,1.5955333333333332
2018/12/09 17:15:00,1.5922333333333334
2018/12/09 17:18:00,1.7033333333333331
2018/12/09 17:21:00,1.7144666666666666
2018/12/09 17:24:00,1.3821999999999999
2018/12/09 17:27:00,1.4216666666666669
2018/12/09 17:30:00,1.3855666666666666
2018/12/09 17:33:00,1.4794333333333334
2018/12/09 17:36:00,1.3966666666666667
2018/12/09 17:39:00,1.4677666666666667
2018/12/09 17:42:00,1.4544333333333332
2018/12/09 17:45:00,1.3544333333333334
2018/12/09 17:48:00,1.3888666666666667
2018/12/09 17:51:00,1.4155333333333333
2018/12/09 17:54:00,1.4111
2018/12/09 17:57:00,1.405
